,NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,정류소타입,combined,address
0,100000001,1001,종로2가사거리,126.9877522923,37.5698055407,중앙차로,"[126.9877522923, 37.5698055407]",종로구
1,100000002,1002,창경궁.서울대학교병원,126.9965206101,37.579432932,중앙차로,"[126.9965206101, 37.579432932]",종로구
2,100000003,1003,명륜3가.성대입구,126.9982508372,37.5825800121,중앙차로,"[126.9982508372, 37.5825800121]",종로구
3,100000004,1004,종로2가.삼일교,126.9876130976,37.5685792736,중앙차로,"[126.9876130976, 37.5685792736]",종로구
4,100000005,1005,혜화동로터리.여운형활동터,127.001744,37.586243,중앙차로,"[127.001744, 37.586243]",종로구
5,101000305,1006,서대문역사거리,126.966893,37.566137,중앙차로,"[126.966893, 37.566137]",종로구
6,100000380,1007,서울역사박물관.경희궁앞,126.97038,37.569135,중앙차로,"[126.97038, 37.569135]",종로구
7,100000379,1008,서울역사박물관.경희궁앞,126.9707589959,37.5695119837,중앙차로,"[126.9707589959, 37.5695119837]",종로구
8,100000384,1009,광화문,126.9763534416,37.5701416811,중앙차로,"[126.9763534416, 37.5701416811]",종로구
9,100000385,1010,광화문,126.9778802991,37.5702396638,중앙차로,"[126.9778802991, 37.5702396638]",종로구
10,100000386,1011,종로1가,126.9810660928,37.5701482455,중앙차로,"[126.9810660928, 37.5701482455]",종로구
11,100000387,1012,종로1가,126.9816283242,37.5702710116,중앙차로,"[126.9816283242, 37.5702710116]",종로구
12,100000388,1013,종로2가,126.9849902588,37.5701723774,중앙차로,"[126.9849902588, 37.5701723774]",종로구
13,100000389,1014,종로2가,126.9865353674,37.5702378859,중앙차로,"[126.9865353674, 37.5702378859]",종로구
14,100000390,1015,종로3가.탑골공원,126.9893256464,37.5702088889,중앙차로,"[126.9893256464, 37.5702088889]",종로구
15,100000391,1016,종로3가.탑골공원,126.9899877751,37.5703605443,중앙차로,"[126.9899877751, 37.5703605443]",종로구
16,100000392,1017,종로4가.종묘,126.9947218896,37.5705069968,중앙차로,"[126.9947218896, 37.5705069968]",종로구
17,100000393,1018,종로4가.종묘,126.995395739,37.570635002,중앙차로,"[126.995395739, 37.570635002]",종로구
18,100000394,1019,종로5가.광장시장,126.9990604685,37.5707860047,중앙차로,"[126.9990604685, 37.5707860047]",종로구
19,100000395,1020,종로5가.광장시장,126.9996038113,37.570930167,중앙차로,"[126.9996038113, 37.570930167]",종로구
20,100000396,1021,종로6가.동대문종합시장,127.004462788,37.5710111729,중앙차로,"[127.004462788, 37.5710111729]",종로구
21,100000397,1022,종로6가.동대문종합시장,127.0057137364,37.5711272339,중앙차로,"[127.0057137364, 37.5711272339]",종로구
22,100000398,1023,동대문역.흥인지문,127.013815948,37.572447536,중앙차로,"[127.013815948, 37.572447536]",종로구
23,100000365,1037,동대문역.흥인지문,127.0124518417,37.5721053097,중앙차로,"[127.0124518417, 37.5721053097]",종로구
24,100000366,1041,동묘앞,127.0186102731,37.5738321574,중앙차로,"[127.0186102731, 37.5738321574]",종로구
25,100000367,1044,동묘앞,127.0195527812,37.5742464626,중앙차로,"[127.0195527812, 37.5742464626]",종로구
26,100000006,1101,경기상고,126.9693634554,37.5875502159,일반차로,"[126.9693634554, 37.5875502159]",종로구
27,100000007,1102,신교동,126.9702626865,37.5832955233,일반차로,"[126.9702626865, 37.5832955233]",종로구
28,100000008,1103,경기상고,126.9697701102,37.5871907861,일반차로,"[126.9697701102, 37.5871907861]",종로구
29,100000009,1104,경복고교,126.9708802468,37.5851600316,일반차로,"[126.9708802468, 37.5851600316]",종로구
30,100000010,1105,청운중학교,126.9726741314,37.587810579,일반차로,"[126.9726741314, 37.587810579]",종로구
31,100000011,1106,자하문고개.윤동주문학관,126.9671261805,37.5921866176,일반차로,"[126.9671261805, 37.5921866176]",종로구
32,100000012,1107,자하문고개.윤동주문학관,126.9671906625,37.5923353152,일반차로,"[126.9671906625, 37.5923353152]",종로구
33,100000013,1108,청운중학교,126.9722631304,37.5884219586,일반차로,"[126.9722631304, 37.5884219586]",종로구
34,100000014,1109,경복고교,126.9714039185,37.5850633028,일반차로,"[126.9714039185, 37.5850633028]",종로구
35,100000015,1110,통인시장종로구보건소,126.9710500404,37.5803257033,일반차로,"[126.9710500404, 37.5803257033]",종로구
36,100000016,1111,통인시장종로구보건소,126.9713851083,37.5805132118,일반차로,"[126.9713851083, 37.5805132118]",종로구
37,100000017,1112,효자동,126.9706209712,37.583091043,일반차로,"[126.9706209712, 37.583091043]",종로구
38,100000018,1113,사직단.어린이도서관,126.9679907155,37.5751355316,일반차로,"[126.9679907155, 37.5751355316]",종로구
39,100000019,1114,경복궁역1번출구,126.9714158133,37.5761614873,일반차로,"[126.9714158133, 37.5761614873]",종로구
40,100000020,1115,경복궁역,126.9721994292,37.577040144,일반차로,"[126.9721994292, 37.577040144]",종로구
41,100000021,1116,경복궁역,126.9722828893,37.5776713863,일반차로,"[126.9722828893, 37.5776713863]",종로구
42,100000022,1117,경복궁,126.9787471496,37.5755767894,일반차로,"[126.9787471496, 37.5755767894]",종로구
43,100000023,1118,KT광화문지사,126.9774162769,37.5723209262,일반차로,"[126.9774162769, 37.5723209262]",종로구
44,100000415,1119,국립고궁박물관,126.9739817664,37.5789303855,일반차로,"[126.9739817664, 37.5789303855]",종로구
45,100000025,1120,광화문,126.97640724,37.5700448348,일반차로,"[126.97640724, 37.5700448348]",종로구
46,100000028,1123,서울역사박물관.경교장.강북삼성병원,126.971248,37.570023,일반차로,"[126.971248, 37.570023]",종로구
47,100000029,1124,광화문.금호아시아나본관앞,126.9728386477,37.5703368912,일반차로,"[126.9728386477, 37.5703368912]",종로구
48,100000030,1125,광화문,126.975837,37.570365,일반차로,"[126.975837, 37.570365]",종로구
49,100000031,1126,세종문화회관,126.9769975778,37.5736489318,일반차로,"[126.9769975778, 37.5736489318]",종로구
50,100000032,1127,서울경찰청.경복궁역,126.9714842989,37.5757446636,일반차로,"[126.9714842989, 37.5757446636]",종로구
51,100000033,1128,사직단,126.968188961,37.5748553458,일반차로,"[126.968188961, 37.5748553458]",종로구
52,100000034,1129,광화문.광화문빌딩,126.9765432476,37.5694930022,일반차로,"[126.9765432476, 37.5694930022]",종로구
53,100000035,1130,덕성여중고,126.981972246,37.5757693863,일반차로,"[126.981972246, 37.5757693863]",종로구
54,100000036,1131,안국역.서울공예박물관,126.9839957858,37.5760695565,일반차로,"[126.9839957858, 37.5760695565]",종로구
55,100000037,1132,국민은행세검정지점,126.9608880061,37.6046629766,일반차로,"[126.9608880061, 37.6046629766]",종로구
56,100000038,1133,세검정초등학교,126.9612198463,37.6025022799,일반차로,"[126.9612198463, 37.6025022799]",종로구
57,100000039,1134,세검정.상명대,126.9582921267,37.6004770909,일반차로,"[126.9582921267, 37.6004770909]",종로구
58,100000040,1135,상명대입구.석파랑,126.958570225,37.5994133537,일반차로,"[126.958570225, 37.5994133537]",종로구
59,100000041,1136,하림각,126.9617068235,37.5981330665,일반차로,"[126.9617068235, 37.5981330665]",종로구
60,100000042,1137,자하문터널입구.석파정,126.9636434993,37.5955935123,일반차로,"[126.9636434993, 37.5955935123]",종로구
61,100000043,1138,부암동주민센터.무계원,126.9642221989,37.5927670827,일반차로,"[126.9642221989, 37.5927670827]",종로구
62,100000044,1139,부암동주민센터.무계원,126.9651419211,37.5927861733,일반차로,"[126.9651419211, 37.5927861733]",종로구
63,100000045,1140,자하문터널입구.석파정,126.9639775924,37.5955575712,일반차로,"[126.9639775924, 37.5955575712]",종로구
64,100000046,1141,하림각,126.962215308,37.5981476478,일반차로,"[126.962215308, 37.5981476478]",종로구
65,100000047,1142,상명대입구.세검정교회,126.9592405649,37.5996163318,일반차로,"[126.9592405649, 37.5996163318]",종로구
66,100000048,1143,세검정.상명대,126.959155798,37.6006470965,일반차로,"[126.959155798, 37.6006470965]",종로구
67,100000049,1144,세검정초등학교,126.9614328894,37.6022680671,일반차로,"[126.9614328894, 37.6022680671]",종로구
68,100000051,1146,국민은행세검정지점,126.9611926889,37.6048461618,일반차로,"[126.9611926889, 37.6048461618]",종로구
69,100000053,1148,승가사입구,126.9563059978,37.6115844138,일반차로,"[126.9563059978, 37.6115844138]",종로구
70,100000054,1149,구기동현대빌라,126.9564575503,37.6100355035,일반차로,"[126.9564575503, 37.6100355035]",종로구
71,100000055,1150,구기터널.삼성출판박물관,126.9562103294,37.6086098941,일반차로,"[126.9562103294, 37.6086098941]",종로구
72,100000056,1151,구기터널.삼성출판박물관,126.9564166508,37.6083054034,일반차로,"[126.9564166508, 37.6083054034]",종로구
73,100000057,1152,구기동,126.9585297928,37.6069644475,일반차로,"[126.9585297928, 37.6069644475]",종로구
74,100000058,1153,구기동,126.9591017479,37.6070088003,일반차로,"[126.9591017479, 37.6070088003]",종로구
75,100000059,1154,승가사입구,126.956482,37.61148,일반차로,"[126.956482, 37.61148]",종로구
76,100000060,1155,갑을씨티텔앞,126.9635350292,37.6043709709,일반차로,"[126.9635350292, 37.6043709709]",종로구
77,100000061,1156,평창파출소,126.9660432906,37.6053223656,일반차로,"[126.9660432906, 37.6053223656]",종로구
78,100000062,1157,평창동주민센터,126.9695663093,37.6066073749,일반차로,"[126.9695663093, 37.6066073749]",종로구
79,100000063,1158,일성아파트,126.9729237379,37.6088723554,일반차로,"[126.9729237379, 37.6088723554]",종로구
80,100000064,1159,롯데아파트,126.9763156152,37.6103897208,일반차로,"[126.9763156152, 37.6103897208]",종로구
81,100000065,1160,롯데아파트,126.976652,37.610248,일반차로,"[126.976652, 37.610248]",종로구
82,100000066,1161,벽산평창힐스아파트,126.972797,37.60819,일반차로,"[126.972797, 37.60819]",종로구
83,100000067,1162,예능교회,126.97,37.606517,일반차로,"[126.97, 37.606517]",종로구
84,100000068,1163,서울예술고등학교.평창동주민센터,126.9676276108,37.6057787606,일반차로,"[126.9676276108, 37.6057787606]",종로구
85,100000069,1164,화정박물관,126.9648102665,37.6045038178,일반차로,"[126.9648102665, 37.6045038178]",종로구
86,100000376,1165,강북삼성병원,126.9686004828,37.568145927,일반차로,"[126.9686004828, 37.568145927]",종로구
87,100000072,1167,독립문역.서대문형무소역사관,126.959322,37.573395,일반차로,"[126.959322, 37.573395]",종로구
88,100000073,1168,서대문.서울시교육청,126.9645273358,37.5682538056,일반차로,"[126.9645273358, 37.5682538056]",종로구
89,100000368,1169,서대문역사거리.적십자병원,126.9675878497,37.5671081521,일반차로,"[126.9675878497, 37.5671081521]",종로구
90,100000075,1171,독립문,126.9614303112,37.5713430165,일반차로,"[126.9614303112, 37.5713430165]",종로구
91,100000076,1172,창덕궁.서울돈화문국악당,126.9885394479,37.5775405746,일반차로,"[126.9885394479, 37.5775405746]",종로구
92,100000077,1173,서린동.SK서린빌딩,126.9800947893,37.5692639006,일반차로,"[126.9800947893, 37.5692639006]",종로구
93,100000078,1174,청계1가.광교,126.9849267193,37.568684389,일반차로,"[126.9849267193, 37.568684389]",종로구
94,100000079,1175,청계2가.수표교,126.9908172161,37.5684453156,일반차로,"[126.9908172161, 37.5684453156]",종로구
95,100000080,1176,청계4가.세운교,126.9965617399,37.5689254028,일반차로,"[126.9965617399, 37.5689254028]",종로구
96,100000081,1177,청계5가.광장시장,126.9997973605,37.5694512793,일반차로,"[126.9997973605, 37.5694512793]",종로구
97,100000102,1198,원남동,126.9973383362,37.5745325055,가로변시간,"[126.9973383362, 37.5745325055]",종로구
98,100000103,1199,창덕궁.우리소리박물관,126.9889538872,37.5772726542,일반차로,"[126.9889538872, 37.5772726542]",종로구
99,100000104,1200,안국역.인사동,126.9841344381,37.575798979,일반차로,"[126.9841344381, 37.575798979]",종로구
100,100000105,1201,조계사.종로경찰서,126.9831555803,37.5725223095,일반차로,"[126.9831555803, 37.5725223095]",종로구
101,100000106,1202,조계사.종로경찰서,126.9828258888,37.5724858087,일반차로,"[126.9828258888, 37.5724858087]",종로구
102,100000107,1203,안국동,126.9827201116,37.5746105669,일반차로,"[126.9827201116, 37.5746105669]",종로구
103,100000108,1204,종로5가.효제동.김상옥의거터,127.00223,37.5745,가로변시간,"[127.00223, 37.5745]",종로구
104,100000109,1205,종로5가.효제초등학교,127.0021442279,37.5728790133,가로변시간,"[127.0021442279, 37.5728790133]",종로구
105,100000414,1209,창덕궁.돈화문국악당,126.991234977,37.5774327721,일반차로,"[126.991234977, 37.5774327721]",종로구
106,100000116,1212,종로5가,127.0021826522,37.5705596025,일반차로,"[127.0021826522, 37.5705596025]",종로구
107,100000117,1213,청계6가.동대문시장,127.0028494203,37.5698351103,일반차로,"[127.0028494203, 37.5698351103]",종로구
108,100000118,1214,동대문,127.0084126252,37.5717262368,일반차로,"[127.0084126252, 37.5717262368]",종로구
109,100000119,1215,충신동,127.006278812,37.5740223509,일반차로,"[127.006278812, 37.5740223509]",종로구
110,100000121,1217,충신동,127.0063433807,37.5744602778,일반차로,"[127.0063433807, 37.5744602778]",종로구
111,100000122,1218,현대그룹빌딩,127.0008065808,37.5759104142,일반차로,"[127.0008065808, 37.5759104142]",종로구
112,100000123,1219,방송통신대.이화장,127.002437,37.578043,가로변전일,"[127.002437, 37.578043]",종로구
113,100000124,1220,혜화역.마로니에공원,127.0022769364,37.5811194873,가로변전일,"[127.0022769364, 37.5811194873]",종로구
114,100000125,1221,혜화역.서울대병원입구,127.0018481852,37.5809559696,가로변전일,"[127.0018481852, 37.5809559696]",종로구
115,100000126,1222,방송통신대.이화장,127.0019782952,37.5777889737,일반차로,"[127.0019782952, 37.5777889737]",종로구
116,100000127,1223,이화동(이화장),127.0006951494,37.576119355,일반차로,"[127.0006951494, 37.576119355]",종로구
117,100000128,1224,창경궁.서울대학교병원,126.9968717143,37.5788279947,일반차로,"[126.9968717143, 37.5788279947]",종로구
118,100000129,1225,이화동(이화장),127.0032708172,37.5759372914,일반차로,"[127.0032708172, 37.5759372914]",종로구
119,100000130,1226,혜화동로터리,127.0006878052,37.5855803307,일반차로,"[127.0006878052, 37.5855803307]",종로구
120,100000131,1227,명륜동2가.성균관대입구,126.9993412723,37.5834170764,일반차로,"[126.9993412723, 37.5834170764]",종로구
121,100000132,1228,혜화역.서울연극센터(장면총리가옥),127.0014608831,37.5840306853,일반차로,"[127.0014608831, 37.5840306853]",종로구
122,100000133,1229,혜화역.동성중고(장면총리가옥),127.0015561579,37.5845329425,가로변시간,"[127.0015561579, 37.5845329425]",종로구
123,100000135,1231,종로구민회관.창신동두산아파트,127.0155555279,37.5740926792,일반차로,"[127.0155555279, 37.5740926792]",종로구
124,100000139,1235,동묘앞역6번출구,127.0156014431,37.5716849566,일반차로,"[127.0156014431, 37.5716849566]",종로구
125,100000140,1236,동묘앞역5번출구,127.0159450485,37.5719221488,일반차로,"[127.0159450485, 37.5719221488]",종로구
126,101000307,1237,청계2가교차로,126.9878778705,37.5684809008,일반차로,"[126.9878778705, 37.5684809008]",종로구
127,100000142,1238,창신3동주민센터,127.015178,37.578413,일반차로,"[127.015178, 37.578413]",종로구
128,100000143,1239,숭인1동주민센터.창신역4번출구,127.0154557816,37.5786281555,일반차로,"[127.0154557816, 37.5786281555]",종로구
129,100000144,1240,동묘역.롯데캐슬천지인,127.0158023517,37.5741800523,일반차로,"[127.0158023517, 37.5741800523]",종로구
130,100000147,1243,신설동로터리,127.0228414296,37.5756947252,일반차로,"[127.0228414296, 37.5756947252]",종로구
131,100000364,1245,동묘앞역2번출구,127.0175234975,37.5736431148,일반차로,"[127.0175234975, 37.5736431148]",종로구
132,100000150,1246,구기동현대빌라,126.956622,37.609682,일반차로,"[126.956622, 37.609682]",종로구
133,100000151,1247,광장시장,126.9977437946,37.5694963125,일반차로,"[126.9977437946, 37.5694963125]",종로구
134,100000153,1249,혜화경찰서,126.9974787875,37.5725807445,가로변시간,"[126.9974787875, 37.5725807445]",종로구
135,100000154,1250,서울역사박물관.김구집무실(경교장),126.9721318077,37.5699003386,가로변시간,"[126.9721318077, 37.5699003386]",종로구
136,100000155,1251,청계3가.관수교,126.9937793705,37.5686887917,일반차로,"[126.9937793705, 37.5686887917]",종로구
137,100000156,1252,청계6가.버들다리,127.0080377075,37.5699303868,일반차로,"[127.0080377075, 37.5699303868]",종로구
138,100000157,1253,청계7가.맑은내다리,127.0130967122,37.5700419608,일반차로,"[127.0130967122, 37.5700419608]",종로구
139,100000158,1254,청계8가.영도교,127.0181256262,37.5708949889,일반차로,"[127.0181256262, 37.5708949889]",종로구
140,100000159,1256,원남동사거리,126.9981123217,37.5757617378,일반차로,"[126.9981123217, 37.5757617378]",종로구
141,100000165,1262,숭인동,127.0204373408,37.5742721533,일반차로,"[127.0204373408, 37.5742721533]",종로구
142,100000169,1267,조계사,126.9831609226,37.572800338,일반차로,"[126.9831609226, 37.572800338]",종로구
143,100000174,1272,세종문화회관,126.9770032167,37.5732180408,일반차로,"[126.9770032167, 37.5732180408]",종로구
144,100000179,1277,이화동(이화장),127.002955,37.576257,일반차로,"[127.002955, 37.576257]",종로구
145,100000180,1278,상명대정문,126.9550207178,37.6016197182,일반차로,"[126.9550207178, 37.6016197182]",종로구
146,100000181,1279,이북오도청,126.9559729686,37.6127234824,일반차로,"[126.9559729686, 37.6127234824]",종로구
147,100000188,1286,상명대입구.세검정교회,126.9597921957,37.5994435122,일반차로,"[126.9597921957, 37.5994435122]",종로구
148,100000189,1287,상명대입구.석파랑,126.9581941404,37.5995718125,일반차로,"[126.9581941404, 37.5995718125]",종로구
149,100000190,1288,종로중부새마을금고,127.0065911394,37.5724174899,일반차로,"[127.0065911394, 37.5724174899]",종로구
150,100000191,1289,신설동로터리.신한은행앞.서울풍물시장,127.0231950517,37.5742548131,일반차로,"[127.0231950517, 37.5742548131]",종로구
151,100000192,1291,청계2가.삼일교,126.9869890809,37.5683454305,일반차로,"[126.9869890809, 37.5683454305]",종로구
152,100000193,1292,청계8가.황학교,127.0227870051,37.5721307298,일반차로,"[127.0227870051, 37.5721307298]",종로구
153,100000355,1293,평창동삼성아파트,126.9787981475,37.6111800895,일반차로,"[126.9787981475, 37.6111800895]",종로구
154,100000370,1294,안국역.인사동,126.9855365486,37.5763329308,일반차로,"[126.9855365486, 37.5763329308]",종로구
155,100000369,1295,안국역.서울공예박물관,126.9848871214,37.5764140065,일반차로,"[126.9848871214, 37.5764140065]",종로구
156,100000371,1296,창덕궁,126.9890031166,37.5772280879,일반차로,"[126.9890031166, 37.5772280879]",종로구
157,100000413,1297,남인사마당,126.9874286375,37.5713191723,일반차로,"[126.9874286375, 37.5713191723]",종로구
158,100900047,1500,평창파출소,126.9668167021,37.605681218,마을버스,"[126.9668167021, 37.605681218]",종로구
159,100900178,1501,삼청공원,126.9816468946,37.5882276807,마을버스,"[126.9816468946, 37.5882276807]",종로구
160,100900041,1502,수성동계곡,126.9644678921,37.5820813834,마을버스,"[126.9644678921, 37.5820813834]",종로구
161,100900040,1503,명륜3가종점,126.9928636796,37.5909483783,마을버스,"[126.9928636796, 37.5909483783]",종로구
162,100900197,1504,명륜새마을금고,126.9967901477,37.5877854691,마을버스,"[126.9967901477, 37.5877854691]",종로구
163,100900044,1505,서대문역3번출구,126.9663939394,37.5663370645,마을버스,"[126.9663939394, 37.5663370645]",종로구
164,100900039,1506,낙산공원,127.0087215681,37.5804037213,마을버스,"[127.0087215681, 37.5804037213]",종로구
165,100900037,1507,인사미술공간.세탁소,126.9893670844,37.5814109836,마을버스,"[126.9893670844, 37.5814109836]",종로구
166,100900036,1508,화정박물관,126.9648837454,37.6048011982,마을버스,"[126.9648837454, 37.6048011982]",종로구
167,100900035,1509,금융연수원,126.9816582681,37.5866398268,마을버스,"[126.9816582681, 37.5866398268]",종로구
168,100900034,1510,박노수미술관,126.966603478,37.5809967425,마을버스,"[126.966603478, 37.5809967425]",종로구
169,100900032,1511,샘미용실,126.9932227051,37.5903095275,마을버스,"[126.9932227051, 37.5903095275]",종로구
170,100900031,1512,서울국제고등학교,126.9972902593,37.5890715947,마을버스,"[126.9972902593, 37.5890715947]",종로구
171,100900029,1513,화정박물관,126.9652007897,37.6049806084,마을버스,"[126.9652007897, 37.6049806084]",종로구
172,100900188,1514,적십자병원후문앞,126.9652272769,37.5675295356,마을버스,"[126.9652272769, 37.5675295356]",종로구
173,100900202,1515,서울성곽.성대후문,126.989569366,37.5893663808,마을버스,"[126.989569366, 37.5893663808]",종로구
174,100900026,1516,빨래터.고희동미술관,126.9890634276,37.582987218,마을버스,"[126.9890634276, 37.582987218]",종로구
175,100900025,1517,세검초등학교,126.9614907597,37.6042522792,마을버스,"[126.9614907597, 37.6042522792]",종로구
176,100900024,1518,삼청동주민센터,126.9819071619,37.5842638281,마을버스,"[126.9819071619, 37.5842638281]",종로구
177,100900020,1519,통인시장,126.9684956941,37.5804417494,마을버스,"[126.9684956941, 37.5804417494]",종로구
178,100900021,1520,양현관,126.9936043615,37.5897914226,마을버스,"[126.9936043615, 37.5897914226]",종로구
179,100900017,1521,국민생활관,126.9988619666,37.5897456349,마을버스,"[126.9988619666, 37.5897456349]",종로구
180,100900016,1522,오거리,126.9622629001,37.6070621164,마을버스,"[126.9622629001, 37.6070621164]",종로구
181,100900015,1523,경희궁자이2.3단지,126.9640686009,37.5687871134,마을버스,"[126.9640686009, 37.5687871134]",종로구
182,100900013,1524,창신쌍용2단지.한성대후문,127.0127581151,37.5812647965,마을버스,"[127.0127581151, 37.5812647965]",종로구
183,100900045,1525,통일부,126.9859476734,37.5875948053,마을버스,"[126.9859476734, 37.5875948053]",종로구
184,100900011,1526,원서고개,126.9878088426,37.583080553,마을버스,"[126.9878088426, 37.583080553]",종로구
185,100900009,1528,종로5가입구.혜화경찰서,126.9976709493,37.5717928476,마을버스,"[126.9976709493, 37.5717928476]",종로구
186,100900007,1529,삼청파출소,126.9812510491,37.581813662,마을버스,"[126.9812510491, 37.581813662]",종로구
187,100900005,1530,오거리.한옥마을입구,126.9696088803,37.579404615,마을버스,"[126.9696088803, 37.579404615]",종로구
188,100900046,1531,명륜시장.성대후문,126.9952543092,37.5885110529,마을버스,"[126.9952543092, 37.5885110529]",종로구
189,100900003,1532,혜화초등학교,126.9998516643,37.5872532276,마을버스,"[126.9998516643, 37.5872532276]",종로구
190,100900072,1533,청련사입구,126.9624312007,37.6079803769,마을버스,"[126.9624312007, 37.6079803769]",종로구
191,100900071,1534,영천시장,126.9627388724,37.5700818569,마을버스,"[126.9627388724, 37.5700818569]",종로구
192,100900070,1535,명신초.삼선푸르지오.힐스테이트,127.014556281,37.5821062067,마을버스,"[127.014556281, 37.5821062067]",종로구
193,100900069,1536,감사원,126.9852900569,37.5862106518,마을버스,"[126.9852900569, 37.5862106518]",종로구
194,100900068,1537,중앙중고,126.986965299,37.583092177,마을버스,"[126.986965299, 37.583092177]",종로구
195,100900067,1538,인왕빌딩,126.9577443332,37.6079283311,마을버스,"[126.9577443332, 37.6079283311]",종로구
196,100900066,1539,종로4가.종묘공원,126.9946203403,37.5706890289,마을버스,"[126.9946203403, 37.5706890289]",종로구
197,100900174,1540,국립민속박물관,126.9795533717,37.5792551846,마을버스,"[126.9795533717, 37.5792551846]",종로구
198,100900065,1541,광화문새마을금고,126.9711466491,37.5793687689,마을버스,"[126.9711466491, 37.5793687689]",종로구
199,100900064,1542,새마을금고,126.996518051,37.5877370613,마을버스,"[126.996518051, 37.5877370613]",종로구
200,100900063,1543,혜화우체국,127.0006137149,37.5860376565,마을버스,"[127.0006137149, 37.5860376565]",종로구
201,100900062,1544,언덕앞,126.9637921715,37.6089539753,마을버스,"[126.9637921715, 37.6089539753]",종로구
202,100900061,1545,경희궁자이4단지,126.9621148375,37.5707022242,마을버스,"[126.9621148375, 37.5707022242]",종로구
203,100900060,1546,종로센트레빌후문.e편한세상보문아파트,127.0161855253,37.5817743934,마을버스,"[127.0161855253, 37.5817743934]",종로구
204,100900059,1547,사우디대사관앞.경남빌라,126.9850311776,37.5841056738,마을버스,"[126.9850311776, 37.5841056738]",종로구
205,100900058,1548,안국선원.삼거리,126.984994076,37.5827909789,마을버스,"[126.984994076, 37.5827909789]",종로구
206,100900182,1549,구기터널입구,126.9567768927,37.6082046142,마을버스,"[126.9567768927, 37.6082046142]",종로구
207,100900057,1550,종로3가.1.3.5호선,126.9920931881,37.5710875771,마을버스,"[126.9920931881, 37.5710875771]",종로구
208,100900056,1551,경복궁,126.9793377561,37.576950157,마을버스,"[126.9793377561, 37.576950157]",종로구
209,100900054,1553,소나무집,126.964110466,37.6112770717,마을버스,"[126.964110466, 37.6112770717]",종로구
210,100900186,1554,독립문역3번출구,126.9597453483,37.5728784775,마을버스,"[126.9597453483, 37.5728784775]",종로구
211,100900053,1555,청룡사.보문파크뷰자이아파트,127.01700714,37.5800189539,마을버스,"[127.01700714, 37.5800189539]",종로구
212,100900052,1556,북촌한옥마을입구.정세권활동터,126.9849422317,37.5815997311,마을버스,"[126.9849422317, 37.5815997311]",종로구
213,100900217,1557,종로1.2.3.4가동주민센터,126.9911314256,37.5743837122,마을버스,"[126.9911314256, 37.5743837122]",종로구
214,100900051,1558,창덕궁,126.9906200153,37.5760892484,마을버스,"[126.9906200153, 37.5760892484]",종로구
215,100900050,1561,아름다운실버,126.965463701,37.6120100581,마을버스,"[126.965463701, 37.6120100581]",종로구
216,100900049,1562,독립문초등학교,126.9606775165,37.5738699714,마을버스,"[126.9606775165, 37.5738699714]",종로구
217,100900206,1563,종로센트레빌아파트,127.0156926979,37.5803534405,마을버스,"[127.0156926979, 37.5803534405]",종로구
218,100900048,1564,가회동주민센터,126.9849543284,37.579972942,마을버스,"[126.9849543284, 37.579972942]",종로구
219,100900097,1565,구기빌라,126.9579797248,37.6062686142,마을버스,"[126.9579797248, 37.6062686142]",종로구
220,100900096,1566,원남로터리,126.997511497,37.5762373738,마을버스,"[126.997511497, 37.5762373738]",종로구
221,100900095,1567,보현산신각,126.9657790521,37.6134825236,마을버스,"[126.9657790521, 37.6134825236]",종로구
222,100900094,1568,린덴바움숲유치원,126.9618040443,37.5746692802,마을버스,"[126.9618040443, 37.5746692802]",종로구
223,100900093,1569,쌍용아파트입구.창신역,127.0149635738,37.580511226,마을버스,"[127.0149635738, 37.580511226]",종로구
224,100900092,1570,아름다운가게.정독도서관,126.9851271782,37.5789480833,마을버스,"[126.9851271782, 37.5789480833]",종로구
225,100900091,1571,산정빌라,126.9574922002,37.6051519935,마을버스,"[126.9574922002, 37.6051519935]",종로구
226,100900090,1572,이화사거리,127.0020914666,37.5765095598,마을버스,"[127.0020914666, 37.5765095598]",종로구
227,100900089,1573,박종화고택입구,126.9676873462,37.6143102577,마을버스,"[126.9676873462, 37.6143102577]",종로구
228,100900088,1574,무악현대아파트후문,126.9619411637,37.5763372261,마을버스,"[126.9619411637, 37.5763372261]",종로구
229,100900086,1576,헌법재판소.안국역,126.9858152185,37.5773871956,마을버스,"[126.9858152185, 37.5773871956]",종로구
230,100900184,1577,청구빌라,126.9569839726,37.6046102563,마을버스,"[126.9569839726, 37.6046102563]",종로구
231,100900085,1578,서울대어린이병원응급실.갑상선센터,126.9995029662,37.5781188768,마을버스,"[126.9995029662, 37.5781188768]",종로구
232,100900083,1580,화인빌라,126.9685386165,37.6129345305,마을버스,"[126.9685386165, 37.6129345305]",종로구
233,100900082,1581,넓은마당,126.9628880463,37.5752728058,마을버스,"[126.9628880463, 37.5752728058]",종로구
234,100900207,1582,창신초등학교,127.0153885503,37.5769032044,마을버스,"[127.0153885503, 37.5769032044]",종로구
235,100900081,1583,수운회관,126.986669266,37.5752189424,마을버스,"[126.986669266, 37.5752189424]",종로구
236,100900080,1584,상명대후문,126.9573354115,37.6040255786,마을버스,"[126.9573354115, 37.6040255786]",종로구
237,100900079,1586,힐탑,126.9690205751,37.6116055569,마을버스,"[126.9690205751, 37.6116055569]",종로구
